Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,additional_information (product.metafields.custom.additional_information),Benefits Text (product.metafields.custom.benefits_text),Bestselling Gift Badge (product.metafields.custom.bestselling_gift_badge),Collection Name (product.metafields.custom.collection_name),Discount Badge Show/Hide (product.metafields.custom.discount_badge_show_hide),Discount Money Show (product.metafields.custom.discount_money_show),Don't lie Number (product.metafields.custom.don_t_lie_number),Don't lie Number Text (product.metafields.custom.don_t_lie_number_text),enable_seo_schema (product.metafields.custom.enable_seo_schema),Extra Filter (product.metafields.custom.extra_filter),FAQs Answer (product.metafields.custom.faqs_answer),FAQs Question (product.metafields.custom.faqs_question),Free Gift Custom Text Card Product  (product.metafields.custom.free_gift_custom_text_card_product_),Hair  Type (product.metafields.custom.hair_type),How to use (product.metafields.custom.how_to_use),Ingredients Heading (product.metafields.custom.ingredients_heading),Ingredients Sub-text (product.metafields.custom.ingredients_sub_text),Offer Box Bottom Text Line  (product.metafields.custom.offer_box_bottom_text_line_),Product Image Badge (product.metafields.custom.product_image_badge),Product Tag Badge (product.metafields.custom.product_tag_badge),Review Video Link (product.metafields.custom.review_video_link),Review Video Sub-text (product.metafields.custom.review_video_sub_text),Review Video Title (product.metafields.custom.review_video_title),Routine (product.metafields.custom.routine_new),Size-New (product.metafields.custom.size_new),Varient Product Link (product.metafields.custom.varient_product_link),Varient Title (product.metafields.custom.varient_title),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Application type (product.metafields.shopify.application-type),Color (product.metafields.shopify.color-pattern),Conditioner effect (product.metafields.shopify.conditioner-effect),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Hair care finish (product.metafields.shopify.hair-care-finish),Hair care items included (product.metafields.shopify.hair-care-items-included),Hair type (product.metafields.shopify.hair-type),Hold level (product.metafields.shopify.hold-level),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Target gender (product.metafields.shopify.target-gender),Treatment type (product.metafields.shopify.treatment-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
the-moxie-wavy-travel-routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-hair-key-ingredients.webp?v=1773731432,2,"Key ingredients in Moxie hair products: microbiome rice extract, mango seed butter, and chia seed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-moxie-wavy-travel-routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-leave-in-cream-serum-gel-wave-curl-benefits.jpg?v=1773730306,3,Moxie leave-in cream and serum gel enhancing natural waves while reducing dryness and breakage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-moxie-wavy-travel-routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/reviews-for-moxie-products.jpg?v=1773730309,4,Customer review highlighting results from Moxie hair routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-moxie-wavy-travel-routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-usp.jpg?v=1773730313,5,"Infographic highlighting The Moxie Promise with clean, vegan and cruelty-free haircare standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-moxie-wavy-travel-routine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-wavy-products-back.webp?v=1773731650,6,Back view of four Moxie wavy hair products showing packaging and ingredient details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,Gentle Cleansing Shampoo 200ml,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">One-wash miracles come true with our sulphate-free, Gentle Cleansing Shampoo. It deeply cleanses your scalp and hydrates the strands in one luxurious formula, so you can say hello to hair that feels fresh and soft!</span><br></p>",MoxieBeauty-haircare,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,SHAMPOO,"Curl Defining, Frizz Fighting, Shampoo, Wave Enhancing",true,Title,Default Title,,,,,,,,GCS200,0.0,shopify,1055,continue,manual,525.00,555.00,true,true,,,,,'8906170030002,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-clarifying-shampoo.jpg?v=1773731451,1,Moxie Cleaning Shampoo for deep cleansing and removing buildup from hair and scalp,false,Gentle Cleansing Shampoo for Curly & Frizzy Hair,"Hydrate and refresh your hair with Moxie Beauty’s gentle cleansing shampoo. Ideal for frizzy and curly hair, this clarifying shampoo nourishes and softens strands.",543615,,adult,,,,,,,,,"Best before: 36 months from date of manufacturing   
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India 
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028 
Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Deeply cleanses hair and scalp to remove all buildup
Primes the hair from root to tip to enhance active ingredient absorption
Softens the hair texture and eases maintenance
Fosters a healthy scalp by maintaining an optimal microbiome",TRUE,Gentle cleanse for dry frizzy hair,FALSE,FALSE,"1.5x
95%
97%","stronger hair as per lab analysis
users reported buildup-free scalp
users reported significantly softer hair",,Singles,"Yes, Moxie Gentle Cleansing Shampoo is a mild shampoo designed for regular use. Its sulphate-free formula gently cleanses the scalp without stripping natural oils, leaving hair soft, fresh, and hydrated after every wash.
Moxie’s Gentle Cleansing Shampoo is a daily-use shampoo that has mild clarifying properties. It helps remove buildup and excess oil while remaining gentle enough for regular use. Unlike traditional clarifying shampoos, it cleanses the scalp effectively without over-stripping natural moisture.
Yes, Moxie’s Gentle Cleansing Shampoo works well for frizzy hair. It cleanses the scalp while helping maintain moisture in the strands, which can help reduce dryness and frizz and support softer, smoother waves or curls.
Yes, Moxie’s Gentle Cleansing Shampoo is made for dry, wavy, curly, and straight hair. Its gentle cleansing formula refreshes the scalp while helping maintain the hair’s natural moisture balance and texture.
No. Moxie’s Gentle Cleansing Shampoo cleanses the scalp while helping maintain natural moisture, so hair feels clean and refreshed rather than stripped or dry like it can with stronger clarifying shampoos.","Is Moxie Gentle Cleansing Shampoo a mild shampoo for everyday use?
Is Moxie Gentle Cleansing Shampoo a clarifying shampoo or a regular shampoo?
Is Moxie Gentle Cleansing Shampoo good for frizzy hair?
Can Moxie Gentle Cleansing Shampoo be used on dry, wavy, or curly hair?
Will Moxie Gentle Cleansing Shampoo dry out my hair like other clarifying shampoos?",2 MINIS + FREE SHIPPING,"Frizzy
Dry
Wavy
Curly
Straight","1. Apply a coin-sized measure (or as required) into palms and lather
2. Massage it into the scalp, and wash thoroughly
3. For best results, follow with the Ultra Hydrating Conditioner ","Yacón Root
Hydrolyzed Sweet Almond Protein
Tomato Fruit Ferment Extract
Aqua, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Glycerine, Sodium Cocoyl Glycinate, Cyamopsis Tetragonoloba Gum De-polymerized, Ethylene Glycol Disterate, PEG-90M, Phenoxyethanol, Ethylhexylglycerin, Sodium Chloride, Polymnia Sonchifolia (Yacón) Root Extract, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Wheat Amino Acids, Soy Amino Acids, Arginine HCl, Serine, Threonine, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Hydrolysed Sweet Almond Protein, Octanoic/Decanoic Acid Triglycerides, Isopropyl Myristate, Tocopherol Acetate, Fragrance, Sodium Gluconate, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Citric Acid","Provides antioxidant scalp protection
Nourishes and promotes hair growth 
Enhances hair elasticity and health","NO NASTIES
VEGAN
CRUELTY FREE",DEEP CLEANSE,MOST RE-ORDERED,"https://cdn.shopify.com/videos/c/o/v/c2523250599b43d0bc5a1d60494b333f.mp4
https://cdn.shopify.com/videos/c/o/v/6b5debf98e554a31836d05bc5c9edab0.mp4
https://cdn.shopify.com/videos/c/o/v/fda7bf106e3d44f3a67fd8844e0500dc.mp4
https://cdn.shopify.com/videos/c/o/v/02618c32e97544568cdd0fea4d1cf2e3.mp4
https://cdn.shopify.com/videos/c/o/v/8e6f813970b343d18cc790cd248cc9a0.mp4
https://cdn.shopify.com/videos/c/o/v/3d2a70efb3264b098c8b45982d8adda3.mp4
https://cdn.shopify.com/videos/c/o/v/84a46398c7a74b9ea796e2c8ae02709f.mp4","So bouncy and so defined and smells amazing
Loving the weightlessness & the products smell soo good!
The quickest routine for my shiny bouncy curls!
Absolutely love how they made my hair feel!
My hair dried so bouncy and voluminous
6-months in with Moxie and I've fallen in love
The curl cream and gel are absolute MAGIC!","Made my curls so bouncy - Lata
Soo good! - Jynelle
Shiny, bouncy curls! - Swapnil
Absolutely love it - Shweta
So lightweight and voluminous - Pula
I feel like a whole new me - Soumya
Instant results! - Vishakha","Wave Enhancing
Curl Defining
Frizz Fighting",Full Size,gentle-cleansing-shampoo; gentle-cleansing-shampoo-travel-size,"200 ml
50 ml",,'185,adults,,,,,,,,,sulfate-free,liquid,solid,curly; frizzy; all-hair-types,unisex,,ultra-hydrating-conditioner; cocoa-hemp-almond-hair-oil; on-the-fly-hair-finishing-stick-pack-of-2; dandruff-detox-pre-wash-treatment; firefighter-heat-protection-spray; frizz-fighting-hair-serum,frizz-fighting-hair-serum; wavy-vibe-setter-duo; deep-dive-hair-mask; scalp-sos-wash-duo; super-defining-curl-cream; firefighter-heat-protection-spray,,,,kg,,132.48,true,,,active
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/hair-clarifing-shampoo-ingredients.jpg?v=1773731454,2,"Cleansing Shampoo ingredients with yacón root, hydrolyzed sweet almond protein, and tomato fruit ferment extract",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-real-hair-real-results-infographic.jpg?v=1773731459,3,Infographic showing real hair results from Moxie products highlighting build-free scalp and softer hair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/clarifing-shampoo-benefits.jpg?v=1773731463,4,"Gentle shampoo benefits including deep scalp cleansing, softening and volumising hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/hair-clarifing-shampoo-back.jpg?v=1773731467,5,Back view of Moxie Hair Clarifying Shampoo showing product packaging and ingredient detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-shampoo-customer-reviews.jpg?v=1773731470,6,Customer reviews sharing experiences with Moxie shampoo products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentle-cleansing-shampoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-promise-ethical-haircare-badge.jpg?v=1773731474,7,"Moxie Promise badge representing vegan, cruelty-free and safe hair care standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,Ultra Hydrating Conditioner 175ml,"<div dir=""ltr"">
<div spellcheck=""false"" class=""input-box"">
<div class=""cell-input editable disabled-input"" role=""combobox"" id=""waffle-rich-text-editor"" dir=""ltr"" aria-autocomplete=""list"" aria-label=""G18"" tabindex=""0""><span>Experience ultimate hydration and restoration with our conditioner, enriched with a blend of moisturising butters. Its rich, opulent texture offers utmost nourishment, combating dryness, damage, and breakage, resulting in resilient, healthy hair.</span></div>
</div>
</div>",MoxieBeauty-haircare,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,CONDITIONER,"Conditioner, Curl Defining, Frizz Fighting, Wave Enhancing",true,Title,Default Title,,,,,,,,UHC175,0.0,shopify,1061,continue,manual,589.00,625.00,true,true,,,,,'8906170030019,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/conditioner-for-curly-hair.jpg?v=1773731907,1,"Moxie Ultra Hydrating Conditioner for deeply moisturized, soft, and healthy-looking hair",false,Ultra Hydrating Conditioner: Best Hair Conditioner for Frizzy Hair,"Nourish & soften dry, frizzy hair with Moxie Beauty’s Ultra Hydrating Conditioner. Best conditioner for dry frizzy hair, it repairs, detangles & strengthens strands.",543616,,,,,,,,,,,"Best before: 36 months from date of manufacturing     
Manufactured by: HBMK Global Private Limited Plot No. 4, Sec-6A, IIE SIDCUL, Haridwar, Uttarakhand, 249403, India
Marketed by: Beyoutiful Consumer Ventures Pvt Ltd. A-2, 1st Floor (L), Shopping Centre, Naraina Industrial Area Phase 2, New Delhi 110028
 Country of Origin: India  
Customer Care Support: Call +91 99711 93530 or write to us at support@moxiebeauty.in","Provides deep conditioning and softening, combating dryness and frizz
Revitalises and repairs hair, minimising damage and split ends
Melts away knots and tangles, and reduces breakage
Elevates natural wave and curl patterns, promoting definition and volume",TRUE,Daily moisture and hydration,FALSE,FALSE,"1.5x
100%
94%","stronger hair as per lab analysis
users reported significantly moisturized hair
users reported improved wave or curl definition",,Singles,"Yes, Moxie's Ultra Hydrating Conditioner is an excellent hair conditioner for dry hair. Its rich blend of moisturising butters deeply nourishes strands, helping restore softness, strength, and moisture to dry, brittle hair.
Absolutely. Moxie's Ultra Hydrating Conditioner is one of the best conditioners for frizzy hair as it intensely hydrates and smooths the hair cuticle, reducing dryness, breakage, and flyaways for softer hair.
No. Even though Moxie's Ultra Hydrating Conditioner provides deep hydration, it is formulated to absorb well without leaving hair feeling heavy or greasy. It nourishes and smooths strands while keeping hair light and soft.
Yes, this is a hair conditioner for frizzy hair. It helps combat frizz by strengthening strands and improving moisture retention. With regular use, it can help reduce breakage and make hair feel healthier and more resilient over time.
Yes, you can use Ultra Hydrating Conditioner independently to hydrate and nourish your hair. To smooth frizz and enhance waves or curl pattern, styling products like curl cream or serum gel can be used in the next step.","Is Moxie's Ultra Hydrating Conditioner good for dry hair?
Is Moxie's Ultra Hydrating Conditioner for frizzy hair?
Will Ultra Hydrating Conditioner weigh my hair down?
Can Moxie's Ultra Hydrating Conditioner reduce frizz and breakage?
Can I apply the Ultra Hydrating Conditioner without the styling cream and gel?",2 MINIS + FREE SHIPPING,"Frizzy
Dry
Wavy
Curly
Straight","1. After shampooing, evenly apply conditioner, working it through the hair strands
2. Let it sit for up to two minutes before washing
3. For best results, follow up with our Weightless Leave in Conditioner or the Super Defining Curl cream","Mango Seed Butter
Cocoa Seed Butter
Shea Butter
Purified Water, Cetostearyl Alcohol, Glycerine, Behentrimonium Chloride, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Wax, Polyglycerin-3, Theobroma Cacao (Cocoa Butter, Vitellaria Paradoxa (Shea) Butter, Linum Usitatissimum (Linseed) Seed Extract, Salvia Hispanica (Chia) Seed Extract, Prunus Amygdalus (Almond) Oil, Phenoxyethanol, Ethylhexylglycerin, Mangifera Indica (Mango) Butter, Lactobacillus/Tomato Fruit Ferment Extract, Oryza Sativa (Rice) Extract, Keratin Amino Acids, Acyl Coenzyme A Desaturase, Sodium Gluconate, Fragrance","Locks in moisture and reduces breakage
Restores dry and damaged hair
Hydrates, softens, and shields/safeguards hair","NO NASTIES
VEGAN
CRUELTY FREE",MOISTURE BOOST,,"https://cdn.shopify.com/videos/c/o/v/c2523250599b43d0bc5a1d60494b333f.mp4
https://cdn.shopify.com/videos/c/o/v/6b5debf98e554a31836d05bc5c9edab0.mp4
https://cdn.shopify.com/videos/c/o/v/fda7bf106e3d44f3a67fd8844e0500dc.mp4
https://cdn.shopify.com/videos/c/o/v/02618c32e97544568cdd0fea4d1cf2e3.mp4
https://cdn.shopify.com/videos/c/o/v/8e6f813970b343d18cc790cd248cc9a0.mp4
https://cdn.shopify.com/videos/c/o/v/3d2a70efb3264b098c8b45982d8adda3.mp4
https://cdn.shopify.com/videos/c/o/v/84a46398c7a74b9ea796e2c8ae02709f.mp4","So bouncy and so defined and smells amazing
Loving the weightlessness & the products smell soo good!
The quickest routine for my shiny bouncy curls!
Absolutely love how they made my hair feel!
My hair dried so bouncy and voluminous
6-months in with Moxie and I've fallen in love
The curl cream and gel are absolute MAGIC!","Made my curls so bouncy - Lata
Soo good! - Jynelle
Shiny, bouncy curls! - Swapnil
Absolutely love it - Shweta
So lightweight and voluminous - Pula
I feel like a whole new me - Soumya
Instant results! - Vishakha","Curl Defining
Wave Enhancing
Frizz Fighting",Full Size,ultra-hydrating-conditioner; ultra-hydrating-conditioner-500ml; ultra-hydrating-conditioner-travel-size,"175 ml
500ml
50 ml",,'99,adults; all-ages,,,moisturizing; nourishing; anti-frizz; repair; strengthening; smoothing,shea-butter,,,,,silicone-free; paraben-free; sulfate-free; no-artificial-colors; no-artificial-fragrance,,,curly; damaged; dry; frizzy; all-hair-types; brittle,unisex,,dandruff-detox-pre-wash-treatment; on-the-fly-hair-finishing-stick-pack-of-2; gentle-cleansing-shampoo; cheat-day-dry-shampoo; weightless-leave-in-conditioner-travel-size; frizz-fighting-hair-serum; firefighter-heat-protection-spray; flexi-styling-serum-gel,on-the-fly-hair-finishing-stick-pack-of-2; ditch-the-frizz-trio; scalp-treatment-serum-duo; dry-shampoo-and-brush-combo; firefighter-heat-protection-spray; wavy-vibe-setter-duo; cocoa-hemp-almond-hair-oil,,,,kg,,173.97,true,,,active
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/conditioner-ingredients.jpg?v=1773731910,2,"Ultra Hydrating Moxie Conditioner ingredients with mango seed butter, cocoa seed butter, and shea butter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-ultra-hydrating-conditioner-benefits.jpg?v=1773731914,3,"Ultra Hydrating Moxie Conditioner benefits including deep conditioning, repairing damage, and enhancing natural waves",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-conditioner-customer-reviews.jpg?v=1773731918,4,Customer reviews sharing experiences with Moxie Ultra Hydrating Conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-results.jpg?v=1773731922,5,Moxie infographic highlighting real user results with moisturised hair and improved curl or wave definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-promise-ethical-haircare-badge.jpg?v=1773731474,6,"Moxie Promise badge representing vegan, cruelty-free and safe hair care standards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultra-hydrating-conditioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0762/7862/8674/files/moxie-ultra-hydrating-conditioner-back-of-pack.jpg?v=1773731928,7,Back view of Moxie Ultra Hydrating Conditioner showing directions for use and product details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
